,Code,Description,Code System,Code System Version,Code System OID,TTY
680,1486992,glucosamine sulfate 500 MG Chewable Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
681,1487074,diclofenac sodium 20 MG/ML Topical Solution,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
682,1487763,camphor 5 MG/ML / menthol 10 MG/ML Topical Cream,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
683,1487908,camphor 0.048 MG/MG / menthol 0.01 MG/MG Topical Gel,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
684,1488306,menthol 60 MG/ML Topical Cream,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
685,1488328,benzyl alcohol 0.19 ML/ML / lidocaine hydrochloride 40 MG/ML Topical Spray,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
686,1489073,menthol 105 MG/ML Topical Spray,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
687,1489105,menthol 104 MG/ML Topical Spray,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
688,1489932,methenamine 162 MG / sodium salicylate 162.5 MG Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
689,1490727,indomethacin 20 MG Oral Capsule,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
691,1491009,benzocaine 40 MG/ML Medicated Pad,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
692,1491529,indomethacin 40 MG Oral Capsule,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
693,1491547,allantoin 0.005 MG/MG / camphor 0.0075 MG/MG / menthol 0.005 MG/MG Nasal Gel,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
694,1491882,lidocaine hydrochloride 50 MG/ML Topical Cream,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
695,1491886,chondroitin sulfates 600 MG / glucosamine hydrochloride 750 MG Chewable Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
696,1492398,menthol 1.1 MG/ML / zinc oxide 51 MG/ML Topical Lotion,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
697,1492732,apremilast 10 MG Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
698,1492740,apremilast 20 MG Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
699,1492744,apremilast 30 MG Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
700,1492747,{4 (apremilast 10 MG Oral Tablet) / 4 (apremilast 20 MG Oral Tablet) / 19 (apremilast 30 MG Oral Tablet) } Pack,RXNORM,2021-01,2.16.840.1.113883.6.88,GPCK
701,1494769,Sprinkle 24 HR topiramate 150 MG Extended Release Oral Capsule,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
702,1495188,pramoxine hydrochloride 10 MG/ML / salicyloyl phytosphingosine 0.5 MG/ML Medicated Liquid Soap,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
703,1495457,camphor 0.11 MG/MG / menthol 0.15 MG/MG / methyl salicylate 0.15 MG/MG Topical Oil,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
704,151084,petrolatum 0.4 MG/MG / salicylic acid 0.6 MG/MG Topical Ointment,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
705,151226,topiramate 50 MG Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
706,152596,acetaminophen 500 MG / methionine 100 MG Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
707,152620,acetaminophen 240 MG Rectal Suppository,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
708,152694,meloxicam 15 MG Rectal Suppository,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
709,152695,meloxicam 15 MG Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
710,153479,benzocaine 20 MG/ML / pyrilamine 20 MG/ML Topical Spray,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
711,1534792,lidocaine 50 MG/ML Topical Cream,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
712,1535224,dexmedetomidine hydrochloride 0.1 MG/ML Injectable Solution,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
713,1535228,dexmedetomidine hydrochloride 0.5 MG/ML Injectable Solution,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
714,1535505,menthol 1 MG/ML Oral Solution,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
715,1535617,lidocaine hydrochloride 0.005 MG/MG Medicated Bar Soap,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
716,1535618,allantoin 0.005 MG/MG / lidocaine hydrochloride 0.005 MG/MG Topical Ointment,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
717,1536467,aspirin 325 MG / citric acid 1000 MG / sodium bicarbonate 1700 MG Effervescent Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
718,1536498,aspirin 325 MG / dextromethorphan hydrobromide 10 MG / phenylephrine bitartrate 7.8 MG Effervescent Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
719,1536503,aspirin 500 MG / dextromethorphan hydrobromide 10 MG / doxylamine succinate 6.25 MG / phenylephrine bitartrate 7.8 MG Effervescent Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
720,1536675,aspirin 325 MG / citric acid 1000 MG / sodium bicarbonate 1916 MG Effervescent Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
721,1536815,aspirin 500 MG / caffeine 65 MG Effervescent Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
722,1536833,aspirin 500 MG / citric acid 1000 MG / sodium bicarbonate 1985 MG Effervescent Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
723,1536840,aspirin 325 MG / chlorpheniramine maleate 2 MG / phenylephrine bitartrate 7.8 MG Effervescent Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
724,1536880,acetaminophen 500 MG Effervescent Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
725,1536993,aspirin 500 MG / chlorpheniramine maleate 2 MG / phenylephrine bitartrate 8 MG Effervescent Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
726,1537019,aspirin 500 MG / caffeine 60 MG Effervescent Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
727,1537029,aspirin 325 MG / chlorpheniramine maleate 2 MG / dextromethorphan hydrobromide 10 MG / phenylephrine bitartrate 7.8 MG Effervescent Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
728,1537071,benzalkonium chloride 1.3 MG/ML / lidocaine 40 MG/ML Medicated Liquid Soap,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
729,1537106,4 ML sodium hyaluronate 22 MG/ML Prefilled Syringe,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
730,1537198,hydrocortisone 0.5 MG/ML / lidocaine hydrochloride 0.5 MG/ML / pramoxine hydrochloride 2.5 MG/ML Medicated Shampoo,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
732,153830,acetaminophen 500 MG / domperidone 10 MG Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
733,1538456,acetaminophen 325 MG / pyrilamine maleate 25 MG Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
734,1539436,benzalkonium chloride 0.0013 MG/MG / lidocaine hydrochloride 0.04 MG/MG Topical Ointment,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
735,1540230,ketorolac 2.88 MG/ML / phenylephrine 10.16 MG/ML Ophthalmic Irrigation Solution,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
736,1540663,allantoin 0.02 MG/MG / lidocaine 0.04 MG/MG / petrolatum 0.3 MG/MG Medicated Patch,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
737,1541083,capsaicin 0.35 MG/ML / menthol 100 MG/ML / methyl salicylate 250 MG/ML Topical Cream,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
738,1541084,hydrocortisone 10 MG/ML / pramoxine hydrochloride 10 MG/ML Topical Spray,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
741,1541641,camphor 60 MG/ML / menthol 12.5 MG/ML Topical Oil,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
742,1542816,camphor 0.11 MG/MG / menthol 0.076 MG/MG / methyl salicylate 0.13 MG/MG Topical Ointment,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
743,1543069,lidocaine 0.05 MG/MG Topical Ointment,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
744,1543072,acetaminophen 650 MG / caffeine 50 MG Oral Powder,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
745,1543158,tetracaine hydrochloride 20 MG/ML Topical Cream,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
746,1543162,tetracaine hydrochloride 0.02 MG/MG Topical Gel,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
747,1543432,benzalkonium chloride 0.001 MG/MG / benzocaine 0.2 MG/MG / menthol 0.005 MG/MG Oral Gel,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
748,1543712,lidocaine hydrochloride 10 MG/ML Topical Lotion,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
749,1544717,calamine 80 MG/ML / pramoxine hydrochloride 10 MG/ML Topical Spray,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
750,1544753,dantrolene sodium 250 MG Injection,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
751,1545290,lidocaine hydrochloride 50 MG/ML Topical Spray,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
752,1545295,lidocaine hydrochloride 24.6 MG/ML Topical Spray,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
753,1545716,benzethonium chloride 2 MG/ML / lidocaine 40 MG/ML Topical Spray,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
754,1546036,tetracaine hydrochloride 5 MG/ML Topical Solution,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
756,1547758,camphor 0.035 MG/MG / menthol 0.023 MG/MG / methyl salicylate 0.146 MG/MG Medicated Patch,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
757,1547771,tetracaine hydrochloride 5 MG/ML Ophthalmic Solution,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
758,1547975,tetracaine hydrochloride 20 MG/ML Ophthalmic Solution,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
759,1547977,tetracaine hydrochloride 10 MG/ML Ophthalmic Solution,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
760,1547992,camphor 0.048 MG/MG / Eucalyptus oil 0.012 MG/MG / menthol 0.026 MG/MG Topical Gel,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
761,1549223,lidocaine 10 MG/ML Topical Spray,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
762,1549850,menthol 0.046 MG/MG Topical Gel,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
763,1550540,camphor 0.004 MG/MG / menthol 0.035 MG/MG Topical Gel,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
764,1550957,diphenhydramine hydrochloride 25 MG / naproxen sodium 220 MG Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
765,1550967,camphor 0.038 MG/MG / menthol 0.026 MG/MG / methyl salicylate 0.12 MG/MG Medicated Patch,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
766,1551280,camphor 50 MG/ML / menthol 30 MG/ML / turpentine 100 MG/ML Topical Cream,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
767,1551412,isoflupredone acetate 0.001 MG/MG / neomycin 0.0035 MG/MG / tetracaine hydrochloride 0.005 MG/MG Topical Powder,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
768,1551468,12 HR bupropion hydrochloride 90 MG / naltrexone hydrochloride 8 MG Extended Release Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
769,1551477,ketoprofen 100 MG/ML Injectable Solution,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
771,1552201,lidocaine 0.04 MG/MG / menthol 0.05 MG/MG Medicated Patch,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
772,1552221,benzocaine hydrochloride 0.0127 MG/MG Topical Ointment,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
773,1552282,benzocaine 200 MG/ML / menthol 10 MG/ML Topical Solution,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
774,1552450,capsaicin 0.0005 MG/MG / menthol 0.05 MG/MG Medicated Patch,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
775,1593110,acetaminophen 250 MG / aspirin 250 MG / diphenhydramine citrate 38 MG Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
776,1593288,sodium hyaluronate 2 MG/ML Topical Foam,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
777,1593733,lidocaine hydrochloride 32.5 MG/ML Topical Cream,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
778,1593765,acetaminophen 32 MG/ML / chlophedianol hydrochloride 2.5 MG/ML / pyrilamine maleate 2.5 MG/ML Oral Solution,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
779,1595042,1.7 ML epinephrine 0.005 MG/ML / prilocaine hydrochloride 40 MG/ML Cartridge,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
780,1595048,1.8 ML prilocaine hydrochloride 40 MG/ML Cartridge,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
781,1595155,benzalkonium chloride 0.001 MG/MG / benzocaine 0.2 MG/MG Oral Gel,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
782,1595448,lidocaine 40 MG/ML / menthol 10 MG/ML Topical Spray,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
783,1595624,lidocaine hydrochloride 40 MG/ML / menthol 10 MG/ML Topical Cream,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
784,1595626,capsaicin 0.000325 MG/MG / lidocaine 0.04 MG/MG / menthol 0.1 MG/MG / methyl salicylate 0.275 MG/MG Topical Ointment,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
785,1595784,benzocaine 20 MG/ML / capsaicin 0.35 MG/ML / lidocaine 20 MG/ML / methyl salicylate 100 MG/ML Topical Cream,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
787,1596950,1.8 ML epinephrine 0.005 MG/ML / prilocaine hydrochloride 40 MG/ML Cartridge,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
788,1597298,acetaminophen 500 MG / caffeine 60 MG / pyrilamine maleate 15 MG Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
789,1599164,lidocaine 0.04 MG/MG / menthol 0.05 MG/MG / methyl salicylate 0.04 MG/MG Medicated Patch,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
790,1599652,capsaicin 0.0003 MG/MG / menthol 0.05 MG/MG Medicated Patch,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
791,1599787,1 ML diclofenac sodium 37.5 MG/ML Injection,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
792,1599816,capsaicin 0.0005 MG/MG / menthol 0.04 MG/MG Medicated Patch,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
793,1599818,menthol 0.15 MG/MG / methyl salicylate 0.15 MG/MG Topical Ointment,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
794,1600127,camphor 40 MG/ML / menthol 100 MG/ML / methyl salicylate 300 MG/ML Topical Spray,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
795,1600382,diclofenac sodium 10 MG/ML / fluorouracil 50 MG/ML Topical Cream,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
796,1600974,benzocaine 150 MG/ML Medicated Pad,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
797,1600976,menthol 100 MG/ML Topical Solution,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
798,1601095,capsaicin 0.000325 MG/MG / lidocaine hydrochloride 0.04 MG/MG / menthol 0.1 MG/MG / methyl salicylate 0.275 MG/MG Topical Ointment,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
799,1601879,camphor 50 MG/ML / menthol 160 MG/ML / methyl salicylate 150 MG/ML Topical Oil,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
800,1602568,acetaminophen 500 MG / phenyltoloxamine citrate 29 MG Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
801,1603377,benzocaine 0.02 MG/MG / salicylic acid 0.55 MG/MG Topical Ointment,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
802,1605454,{4 (apremilast 10 MG Oral Tablet) / 4 (apremilast 20 MG Oral Tablet) / 47 (apremilast 30 MG Oral Tablet) } Pack,RXNORM,2021-01,2.16.840.1.113883.6.88,GPCK
803,1606047,camphor 0.05 MG/MG / menthol 0.0125 MG/MG / methyl salicylate 0.1 MG/MG Topical Ointment,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
804,1606487,menthol 12.5 MG/ML Topical Spray,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
805,1606488,lidocaine hydrochloride 0.04 MG/MG / menthol 0.01 MG/MG / methyl salicylate 0.02 MG/MG Medicated Patch,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
806,1608012,capsaicin 0.0005 MG/MG / lidocaine 0.025 MG/MG / menthol 0.05 MG/MG Medicated Patch,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
807,1608491,menthol 70 MG/ML / methyl salicylate 100 MG/ML Topical Cream,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
808,1608797,naproxen 200 MG Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
809,1648133,camphor 15 MG/ML / menthol 15 MG/ML / methyl salicylate 50 MG/ML Topical Solution,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
810,1648148,niacinamide 2 MG/ML / salicylic acid 1 MG/ML Medicated Shampoo,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
811,1648152,dexpanthenol 2 MG/ML / salicylic acid 2.5 MG/ML Topical Solution,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
812,1648155,niacinamide 3 MG/ML / salicylic acid 2 MG/ML Topical Solution,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
813,1648512,camphor 0.1 MG/MG / menthol 0.08 MG/MG / methyl salicylate 0.14 MG/MG Topical Ointment,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
814,1649007,capsaicin 0.34 MG/ML / methyl salicylate 100 MG/ML Topical Cream,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
815,1649008,lidocaine 0.04 MG/MG / menthol 0.03 MG/MG Medicated Patch,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
816,1650234,menthol 0.05 MG/MG / methyl salicylate 0.05 MG/MG Medicated Patch,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
817,1650281,hyaluronic acid 10 MG / mecobalamin 0.12 MG Oral Lozenge,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
819,1653134,choline salicylate 29 MG/ML / dextromethorphan hydrobromide 0.67 MG/ML / guaifenesin 6.67 MG/ML / phenylephrine hydrochloride 0.33 MG/ML Oral Solution,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
820,1653139,choline salicylate 29 MG/ML / diphenhydramine hydrochloride 1.67 MG/ML / phenylephrine hydrochloride 0.33 MG/ML Oral Solution,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
821,1653155,choline salicylate 29 MG/ML / guaifenesin 6.67 MG/ML / phenylephrine hydrochloride 0.33 MG/ML Oral Solution,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
822,1653223,1 ML etanercept 50 MG/ML Auto-Injector,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
823,1653326,lidocaine 0.045 MG/MG / menthol 0.05 MG/MG Medicated Patch,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
824,1653440,lactic acid 22 MG/ML / salicylic acid 1 MG/ML Topical Solution,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
826,1654662,capsaicin 0.5 MG/ML / lidocaine 50 MG/ML Topical Cream,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
827,1654726,menthol 145 MG/ML / methyl salicylate 300 MG/ML Topical Solution,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
828,1654728,camphor 70 MG/ML / menthol 160 MG/ML / methyl salicylate 350 MG/ML Topical Oil,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
829,1655936,menthol 37 MG/ML Topical Cream,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
830,1657010,0.5 ML sumatriptan 8 MG/ML Injection,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
831,1657151,0.5 ML sumatriptan 12 MG/ML Auto-Injector,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
832,1657160,0.5 ML sumatriptan 12 MG/ML Cartridge,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
834,1657173,0.5 ML sumatriptan 8 MG/ML Cartridge,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
836,1658276,benzocaine 15 MG / menthol 2.3 MG Oral Lozenge,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
837,1658453,allantoin 0.005 MG/MG / menthol 0.0015 MG/MG Topical Ointment,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
838,1658663,capsaicin 0.000225 MG/MG / menthol 0.045 MG/MG Medicated Patch,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
840,1661488,1.8 ML mepivacaine hydrochloride 30 MG/ML Cartridge,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
841,1661504,1.7 ML levonordefrin 0.05 MG/ML / mepivacaine hydrochloride 20 MG/ML Cartridge,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
842,1661683,acetaminophen 16.7 MG/ML Oral Solution,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
843,1663849,camphor 0.0435 MG/MG / menthol 0.0261 MG/MG Topical Ointment,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
844,1664645,capsaicin 0.25 MG/ML / menthol 12.5 MG/ML / methyl salicylate 100 MG/ML Topical Lotion,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
845,1665356,24 HR aspirin 162.5 MG Extended Release Oral Capsule,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
846,1665459,2 ML ketorolac tromethamine 30 MG/ML Injection,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
847,1665461,1 ML ketorolac tromethamine 30 MG/ML Injection,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
848,1665675,1 ML ketorolac tromethamine 15 MG/ML Cartridge,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
849,1665679,1 ML ketorolac tromethamine 30 MG/ML Cartridge,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
850,1665682,2 ML ketorolac tromethamine 30 MG/ML Cartridge,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
851,1666613,20 ML baclofen 2 MG/ML Injection,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
852,1666622,5 ML baclofen 2 MG/ML Injection,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
853,1670365,1.8 ML bupivacaine hydrochloride 5 MG/ML / epinephrine 0.005 MG/ML Cartridge,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
854,1672917,10 ML bupivacaine hydrochloride 5 MG/ML / epinephrine 0.005 MG/ML Injection,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
855,1672919,30 ML bupivacaine hydrochloride 5 MG/ML / epinephrine 0.005 MG/ML Injection,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
856,1673047,eugenol 0.041 MG/MG / guaiacol 0.041 MG/MG Oral Ointment,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
857,1673145,3 ML bupivacaine hydrochloride 5 MG/ML / epinephrine 0.005 MG/ML Injection,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
858,1716100,menthol 100 MG/ML / methyl salicylate 200 MG/ML Topical Cream,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
859,1718900,20 ML dexmedetomidine 0.004 MG/ML Injection,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
860,1718906,50 ML dexmedetomidine 0.004 MG/ML Injection,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
861,1718909,100 ML dexmedetomidine 0.004 MG/ML Injection,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
862,1721428,chloroxylenol 10 MG/ML / salicylic acid 5 MG/ML Medicated Shampoo,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
863,1721525,capsaicin 0.25 MG/ML / menthol 14 MG/ML / methyl salicylate 100 MG/ML Topical Solution,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
865,1722349,meloxicam 5 MG Oral Capsule,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
866,1722357,meloxicam 10 MG Oral Capsule,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
867,1722689,aspirin 81 MG / calcium carbonate 777 MG Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
868,1724446,acetaminophen 325 MG / butalbital 25 MG Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
869,1724784,2 ML bupivacaine hydrochloride 7.5 MG/ML Injection,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
870,1724786,30 ML bupivacaine hydrochloride 7.5 MG/ML Injection,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
871,1724787,10 ML bupivacaine hydrochloride 7.5 MG/ML Injection,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
872,1724790,20 ML bupivacaine hydrochloride 7.5 MG/ML Injection,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
873,1724880,10 ML bupivacaine hydrochloride 5 MG/ML Injection,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
874,1724884,30 ML bupivacaine hydrochloride 5 MG/ML Injection,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
875,1725038,camphor 0.01 MG/MG Medicated Patch,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
876,1725069,menthol 2.5 MG Medicated Patch,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
877,1725078,10 ML bupivacaine hydrochloride 2.5 MG/ML Injection,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
878,1725082,30 ML bupivacaine hydrochloride 2.5 MG/ML Injection,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
880,1726830,menthol 0.5 MG/ML Medicated Liquid Soap,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
881,1732668,dexmedetomidine 0.00009 MG/MG Oral Gel,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
883,1733864,capsaicin 1 MG/ML / lidocaine 40 MG/ML Topical Cream,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
884,1733865,tetracaine 20 MG/ML Topical Cream,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
885,1734084,20 ML ropivacaine hydrochloride 10 MG/ML Injection,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
886,1734090,10 ML ropivacaine hydrochloride 10 MG/ML Injection,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
887,1734203,10 ML ropivacaine hydrochloride 2 MG/ML Injection,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
